date,commodity,market,district,state,variety,grade,min_price,max_price,modal_price,arrivals
2025-02-17,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1972.72,2206.37,2094.94,1446.24
2025-02-18,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1919.31,2306.51,2085.28,1200.76
2025-02-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1998.03,2329.02,2172.67,1616.74
2025-02-20,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1884.34,2158.17,1999.97,1679.81
2025-02-21,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1850.91,2017.93,1934.98,1454.24
2025-02-22,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1831.32,2024.88,1937.77,1387.38
2025-02-23,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2022.93,2422.35,2192.28,1221.16
2025-02-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2069.55,2367.65,2217.73,1440.48
2025-02-25,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1815.59,2098.09,1957.22,1100.64
2025-02-26,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1923.7,2265.03,2094.84,1643.08
2025-02-27,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2031.47,2198.55,2116.6,1438.89
2025-02-28,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1865.4,2233.35,2050.17,1371.73
2025-03-01,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1831.85,2175.04,2001.07,1164.8
2025-03-03,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2086.67,2335.38,2198.44,1734.15
2025-03-04,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1903.24,2111.94,1998.49,1402.52
2025-03-05,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2104.58,2302.43,2194.85,962.21
2025-03-06,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1935.21,2356.6,2118.2,1337.17
2025-03-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1931.42,2200.31,2073.24,1665.0
2025-03-08,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1978.74,2336.61,2162.35,1701.47
2025-03-10,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1968.27,2186.92,2081.21,1280.32
2025-03-11,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2155.36,2398.47,2266.45,1329.64
2025-03-12,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1885.23,2174.03,2043.21,1098.44
2025-03-13,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1771.75,2212.74,1960.96,1584.61
2025-03-14,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1952.13,2307.4,2101.32,645.45
2025-03-15,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2100.9,2379.24,2230.96,1126.94
2025-03-17,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1887.83,2317.78,2068.53,1009.54
2025-03-18,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1879.57,2283.8,2061.08,1298.8
2025-03-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1771.14,2180.57,1945.47,1730.44
2025-03-20,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2156.3,2465.45,2292.67,1640.56
2025-03-21,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2010.55,2252.5,2115.67,1576.57
2025-03-22,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1978.49,2434.46,2180.53,1633.95
2025-03-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2007.69,2264.61,2119.71,1251.74
2025-03-25,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1971.98,2327.44,2131.29,1373.32
2025-03-26,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1811.27,2115.78,1939.16,1656.82
2025-03-27,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1677.88,2004.6,1829.31,683.1
2025-03-28,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1829.01,2256.63,2023.31,1538.97
2025-03-29,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1919.04,2268.9,2106.49,1787.23
2025-03-31,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1792.24,2122.76,1942.5,1398.05
2025-04-01,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1645.44,1982.79,1824.05,1734.97
2025-04-02,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2005.05,2225.9,2104.51,1374.72
2025-04-03,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1669.72,1943.0,1813.13,1278.49
2025-04-04,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1841.45,2259.67,2043.92,1211.63
2025-04-05,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2089.06,2350.79,2226.88,965.61
2025-04-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1892.64,2195.48,2058.42,1133.88
2025-04-08,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1952.62,2128.75,2037.09,1567.97
2025-04-09,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2071.08,2485.19,2248.53,1256.94
2025-04-10,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2069.81,2410.9,2213.34,1046.75
2025-04-11,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1933.86,2342.82,2136.79,1369.6
2025-04-12,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2037.96,2216.54,2131.06,1123.54
2025-04-14,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1989.65,2353.74,2190.47,1404.13
2025-04-15,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2068.3,2446.85,2243.43,1576.13
2025-04-16,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1932.68,2170.52,2056.72,1588.97
2025-04-17,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2058.77,2384.91,2227.08,1377.76
2025-04-18,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1959.48,2379.72,2169.16,1705.17
2025-04-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2067.46,2420.84,2215.7,1319.37
2025-04-21,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1731.71,2117.58,1921.14,1865.43
2025-04-22,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1885.07,2195.64,2033.28,1673.65
2025-04-23,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1949.78,2150.63,2046.91,1415.68
2025-04-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1771.9,2132.94,1967.28,1686.28
2025-04-25,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2067.66,2307.11,2189.34,1290.35
2025-04-26,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2134.96,2344.88,2247.15,1142.86
2025-04-28,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1942.28,2108.25,2023.83,941.06
2025-04-29,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1786.78,1977.69,1883.83,1366.79
2025-04-30,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2065.99,2268.6,2169.9,1500.77
2025-05-01,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1896.31,2085.13,1990.54,1734.62
2025-05-02,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1804.58,2243.19,1993.2,1487.61
2025-05-03,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1937.61,2265.72,2119.07,1281.41
2025-05-05,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1732.73,1934.8,1830.39,1298.29
2025-05-06,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1930.88,2228.54,2095.39,1384.09
2025-05-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1749.23,1978.48,1869.07,1148.82
2025-05-08,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2045.62,2215.54,2131.04,1554.33
2025-05-09,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1711.35,2035.35,1864.12,1946.53
2025-05-10,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1771.12,2108.68,1915.18,1757.18
2025-05-12,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1921.46,2080.81,2001.58,1296.18
2025-05-13,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1836.44,2109.6,1973.66,1091.37
2025-05-14,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1747.33,1930.56,1837.69,1347.09
2025-05-15,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1701.75,2028.18,1840.46,1616.67
2025-05-16,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1814.21,2028.34,1925.2,1489.75
2025-05-17,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1943.69,2237.93,2091.1,1658.17
2025-05-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1913.49,2226.15,2077.42,1670.58
2025-05-20,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,2005.99,2210.88,2115.06,1834.97
2025-05-21,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1863.03,2254.4,2042.01,1699.92
2025-05-22,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1797.6,2016.12,1889.39,1355.94
2025-05-23,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1675.66,1878.39,1760.68,1023.31
2025-05-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1885.21,2217.91,2051.54,1577.2
2025-05-26,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1953.96,2255.68,2084.19,1600.71
2025-05-27,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1871.68,2124.26,1996.4,1317.44
2025-05-28,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1801.62,2113.39,1962.47,1603.39
2025-05-29,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1787.74,2084.3,1933.53,1244.54
2025-05-30,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1743.75,2009.98,1876.23,1831.96
2025-05-31,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1827.64,2100.09,1964.5,1340.66
2025-06-02,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1493.3,1649.85,1569.03,2142.36
2025-06-03,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1667.33,1880.04,1772.42,1592.44
2025-06-04,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1576.64,1783.07,1685.88,1009.28
2025-06-05,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1603.72,1785.12,1699.89,1626.56
2025-06-06,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1559.1,1888.92,1721.54,1924.07
2025-06-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1727.85,1997.22,1875.33,1671.91
2025-06-09,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1666.33,1839.64,1759.77,1907.06
2025-06-10,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1569.55,1837.94,1699.47,1704.98
2025-06-11,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1576.56,1898.32,1740.72,2050.39
2025-06-12,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1484.05,1802.7,1632.62,1597.39
2025-06-13,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1670.28,1967.59,1806.4,1711.75
2025-06-14,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1438.74,1681.87,1541.04,2127.26
2025-06-15,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1415.68,1767.44,1571.74,1224.27
2025-06-16,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1479.89,1625.14,1554.89,1886.89
2025-06-17,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1576.2,1900.23,1713.42,2037.12
2025-06-18,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1688.71,1894.83,1774.92,1730.49
2025-06-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1525.66,1903.54,1689.14,1877.66
2025-06-20,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1543.85,1730.73,1630.9,1593.25
2025-06-21,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1466.38,1729.14,1584.53,1614.47
2025-06-23,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1563.82,1762.29,1660.03,1319.82
2025-06-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1658.39,1836.97,1733.64,1235.03
2025-06-25,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1636.88,1788.35,1720.13,2108.6
2025-06-26,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1739.99,1909.23,1812.83,1911.74
2025-06-27,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1720.59,1944.72,1820.59,1974.86
2025-06-28,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1701.38,1857.26,1785.22,1708.11
2025-06-30,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1828.3,2015.93,1910.06,1379.45
2025-07-01,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1471.85,1784.21,1608.47,2568.7
2025-07-02,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1355.87,1680.28,1502.58,2858.53
2025-07-03,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1416.22,1581.92,1507.4,1880.42
2025-07-04,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1414.83,1772.63,1569.38,2143.73
2025-07-05,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1294.41,1430.08,1367.65,2537.26
2025-07-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1354.33,1532.98,1451.63,1642.52
2025-07-08,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1245.18,1381.95,1319.55,1963.73
2025-07-09,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1540.08,1694.1,1617.41,1387.53
2025-07-10,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1507.52,1736.78,1615.61,1552.81
2025-07-11,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1545.52,1804.02,1672.87,2365.01
2025-07-12,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1435.46,1696.92,1554.07,2254.62
2025-07-14,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1187.56,1466.31,1310.24,2299.32
2025-07-15,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1365.64,1571.36,1463.62,1767.24
2025-07-16,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1357.66,1700.5,1508.43,2971.17
2025-07-17,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1418.69,1723.0,1566.68,2750.93
2025-07-18,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1425.3,1668.74,1558.57,1864.84
2025-07-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1659.79,1884.47,1762.36,2150.07
2025-07-21,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1450.34,1682.42,1562.27,2459.89
2025-07-22,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1517.76,1849.57,1661.33,2078.74
2025-07-23,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1366.54,1588.69,1485.2,2632.78
2025-07-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1386.25,1641.14,1499.35,3181.72
2025-07-25,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1418.46,1570.07,1495.18,1961.51
2025-07-26,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1465.74,1599.72,1539.98,1972.61
2025-07-28,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1280.44,1555.09,1410.88,2170.45
2025-07-29,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1438.48,1690.57,1570.78,1661.68
2025-07-30,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1493.66,1731.48,1594.08,1968.63
2025-07-31,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1460.29,1681.93,1553.33,1795.57
2025-08-01,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1272.11,1449.75,1369.93,3103.67
2025-08-02,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1359.72,1521.72,1438.77,2239.13
2025-08-04,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1228.68,1457.13,1355.34,2516.24
2025-08-05,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1205.18,1401.69,1290.45,2403.25
2025-08-06,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1400.3,1650.89,1514.27,2908.92
2025-08-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1278.87,1419.17,1347.14,2875.97
2025-08-08,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1328.86,1551.36,1431.82,1786.4
2025-08-09,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1320.64,1656.45,1465.42,3026.12
2025-08-11,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1277.48,1589.53,1414.1,3635.92
2025-08-12,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1409.6,1641.52,1522.53,2344.17
2025-08-13,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1286.49,1432.21,1357.12,2727.44
2025-08-14,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1250.57,1369.82,1302.96,2041.26
2025-08-15,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1226.94,1383.58,1311.04,3140.91
2025-08-16,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1218.2,1459.41,1348.94,2943.58
2025-08-18,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1378.78,1619.51,1481.64,2245.59
2025-08-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1330.25,1539.08,1440.44,3158.26
2025-08-20,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1353.99,1563.31,1444.95,2006.37
2025-08-21,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1372.73,1524.66,1438.43,2464.03
2025-08-22,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1249.21,1518.82,1374.92,3177.51
2025-08-23,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1366.17,1620.33,1477.62,2460.32
2025-08-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1402.84,1529.86,1471.7,2544.13
2025-08-25,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1400.65,1610.18,1488.87,2456.85
2025-08-26,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1429.46,1625.02,1518.36,2495.57
2025-08-27,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1276.53,1486.98,1376.74,2828.26
2025-08-28,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1287.05,1411.49,1351.29,2868.08
2025-08-29,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1280.37,1534.64,1404.4,2348.35
2025-08-30,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1309.64,1416.85,1368.77,2550.85
2025-08-31,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1137.97,1431.13,1262.33,2892.58
2025-09-01,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1384.5,1693.61,1526.3,2544.34
2025-09-02,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1434.44,1630.91,1532.42,2826.41
2025-09-03,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1484.91,1660.36,1563.55,2014.53
2025-09-04,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1290.72,1574.51,1415.83,2239.62
2025-09-05,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1436.0,1602.09,1505.43,1601.5
2025-09-06,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1425.43,1717.81,1576.06,1889.69
2025-09-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1403.91,1573.37,1478.51,1779.4
2025-09-08,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1561.18,1729.77,1639.44,2479.97
2025-09-09,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1463.57,1639.61,1553.02,2073.62
2025-09-10,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1380.52,1585.42,1466.69,2372.49
2025-09-11,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1268.91,1451.46,1356.72,2492.22
2025-09-12,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1526.11,1776.03,1658.71,2853.66
2025-09-13,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1354.41,1651.98,1487.0,2418.79
2025-09-14,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1561.89,1754.0,1644.39,2202.62
2025-09-15,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1391.26,1698.83,1534.58,1786.11
2025-09-16,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1338.83,1546.1,1438.63,2333.08
2025-09-17,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1472.89,1650.22,1564.63,3052.64
2025-09-18,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1269.4,1493.73,1368.23,2288.37
2025-09-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1452.75,1801.56,1613.13,2939.07
2025-09-20,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1469.76,1618.74,1533.64,2016.18
2025-09-22,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1387.73,1563.99,1470.59,2438.49
2025-09-23,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1329.75,1631.09,1463.09,2588.74
2025-09-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1290.88,1585.69,1416.11,1403.12
2025-09-25,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1495.88,1815.32,1659.32,2092.55
2025-09-26,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1490.13,1671.49,1581.34,2347.54
2025-09-27,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1474.65,1711.15,1603.62,2088.9
2025-09-29,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1477.84,1807.9,1626.9,2567.52
2025-09-30,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1670.31,1850.54,1750.03,2519.63
2025-10-01,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1678.19,1888.32,1793.84,1824.88
2025-10-02,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1588.13,1855.69,1711.4,1643.22
2025-10-03,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1640.95,1898.19,1749.76,1819.91
2025-10-04,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1749.7,1984.78,1850.52,1902.98
2025-10-06,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1670.62,1888.94,1767.75,1444.18
2025-10-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1596.53,1739.1,1673.94,1706.91
2025-10-08,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1497.27,1859.56,1663.37,1842.77
2025-10-09,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1593.71,1974.41,1769.38,1132.67
2025-10-10,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1443.91,1789.6,1597.45,1673.09
2025-10-11,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1709.74,1947.96,1829.85,1909.96
2025-10-13,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1473.91,1753.68,1624.25,2010.49
2025-10-14,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1574.07,1832.28,1703.08,1877.73
2025-10-15,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1709.29,1898.38,1793.6,1970.46
2025-10-16,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1735.34,2125.58,1909.25,1542.44
2025-10-17,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1681.29,2001.39,1818.25,1500.1
2025-10-18,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1583.53,1711.72,1649.98,1463.96
2025-10-19,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1632.22,2005.05,1798.82,2080.8
2025-10-20,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1743.32,1956.54,1849.46,2302.35
2025-10-21,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1850.88,2104.87,1958.99,1801.91
2025-10-22,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1688.92,1948.05,1802.66,2010.22
2025-10-23,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1950.44,2124.58,2034.1,1595.69
2025-10-24,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1686.71,1893.81,1778.45,1891.17
2025-10-25,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1903.09,2165.73,2025.16,1495.77
2025-10-27,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1702.97,2048.98,1858.38,1693.22
2025-10-28,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1737.57,2046.29,1871.52,1932.15
2025-10-29,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1833.59,1990.99,1919.73,1402.48
2025-10-30,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1774.9,2176.88,1965.13,1154.97
2025-10-31,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1570.41,1884.05,1742.13,1870.53
2025-11-01,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1809.63,2134.97,1953.35,1252.49
2025-11-03,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1979.9,2318.49,2140.5,1293.44
2025-11-04,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1813.4,2185.08,2002.87,1221.51
2025-11-05,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1971.36,2224.36,2081.2,1279.62
2025-11-06,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1953.67,2212.05,2083.61,1489.89
2025-11-07,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1932.67,2299.83,2114.48,1848.23
2025-11-08,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1971.5,2388.62,2157.6,1802.78
2025-11-10,Tomato,Nashik,Nashik,Maharashtra,Deshi,FAQ,1938.07,2109.75,2020.37,1109.23
