lane_id,origin_location_id,mandi_id,origin_state,origin_district,market_option,market_name,road_distance_km,freight_inr_per_quintal,handling_inr_per_quintal,loading_inr_per_quintal,expected_transit_days,mode,use_case,effective_date,data_status
FML-6BCEB36561,LOC-BDB1FC5C20,MND-07719867EB,Meghalaya,North Garo Hills,C,North Garo Hills — Regional Wholesale Market,43,62.3,6,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-05AAFDA086,LOC-56D08BAF9A,MND-EDABF56F91,Meghalaya,Ri Bhoi,A,Ri Bhoi — Primary Local Mandi,23,42.3,12,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-6A9F3EF5D7,LOC-56D08BAF9A,MND-A31C4D6B3B,Meghalaya,Ri Bhoi,B,Ri Bhoi — Secondary Market Yard,38,58.8,8,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-AFDEE0AC15,LOC-56D08BAF9A,MND-1686ADC7C6,Meghalaya,Ri Bhoi,C,Ri Bhoi — Regional Wholesale Market,45,56.5,5,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0A58B8B903,LOC-84F6902D22,MND-2A73AA602B,Meghalaya,South Garo Hills,A,South Garo Hills — Primary Local Mandi,53,72.3,9,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F86A29D492,LOC-84F6902D22,MND-5993887FD3,Meghalaya,South Garo Hills,B,South Garo Hills — Secondary Market Yard,38,60.8,13,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-D3E3976E31,LOC-84F6902D22,MND-6025ED3916,Meghalaya,South Garo Hills,C,South Garo Hills — Regional Wholesale Market,31,53.1,11,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B81D9B7ADE,LOC-6BB320A3F9,MND-99D6EB3F97,Meghalaya,South West Garo Hills,A,South West Garo Hills — Primary Local Mandi,8,25.8,12,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-C1BB5E1BAE,LOC-6BB320A3F9,MND-4157288028,Meghalaya,South West Garo Hills,B,South West Garo Hills — Secondary Market Yard,79,97.9,7,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-8962F4636D,LOC-6BB320A3F9,MND-C7EDC99078,Meghalaya,South West Garo Hills,C,South West Garo Hills — Regional Wholesale Market,22,34.2,6,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-1E35232530,LOC-4319C8DD39,MND-0D97AF31D9,Meghalaya,South West Khasi Hills,A,South West Khasi Hills — Primary Local Mandi,25,48.5,8,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-01D3A427AC,LOC-4319C8DD39,MND-DA598039B1,Meghalaya,South West Khasi Hills,B,South West Khasi Hills — Secondary Market Yard,33,53.3,14,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-89F00250ED,LOC-4319C8DD39,MND-24CEA8A142,Meghalaya,South West Khasi Hills,C,South West Khasi Hills — Regional Wholesale Market,18,34.8,8,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3557BEA1EA,LOC-CA13D26E04,MND-C703C41D66,Meghalaya,West Garo Hills,A,West Garo Hills — Primary Local Mandi,41,52.1,12,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-798EF7541C,LOC-CA13D26E04,MND-4F6F9B2177,Meghalaya,West Garo Hills,B,West Garo Hills — Secondary Market Yard,25,38.5,6,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-E40364310C,LOC-CA13D26E04,MND-5462BE0249,Meghalaya,West Garo Hills,C,West Garo Hills — Regional Wholesale Market,29,43.9,8,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-395C300EF7,LOC-2FBB93AA2B,MND-77C7C0183C,Meghalaya,West Jaintia Hills,A,West Jaintia Hills — Primary Local Mandi,41,64.1,11,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-13214E6EF0,LOC-2FBB93AA2B,MND-460C0191C9,Meghalaya,West Jaintia Hills,B,West Jaintia Hills — Secondary Market Yard,12,33.2,7,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-21CEDDDF64,LOC-2FBB93AA2B,MND-F34FC04957,Meghalaya,West Jaintia Hills,C,West Jaintia Hills — Regional Wholesale Market,53,73.3,14,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-FC445A9ECF,LOC-B3E9031E9E,MND-D24DF83F66,Meghalaya,West Khasi Hills,A,West Khasi Hills — Primary Local Mandi,64,77.4,14,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-08E1EC5AF5,LOC-B3E9031E9E,MND-E774F6D414,Meghalaya,West Khasi Hills,B,West Khasi Hills — Secondary Market Yard,45,68.5,13,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-DB59248F71,LOC-B3E9031E9E,MND-BB41FB8A9C,Meghalaya,West Khasi Hills,C,West Khasi Hills — Regional Wholesale Market,56,81.6,14,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-FBF8A2501D,LOC-F3D31B31CB,MND-BCBE0AB431,Mizoram,Aizawl,A,Aizawl — Primary Local Mandi,62,80.2,12,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-7742B4887F,LOC-F3D31B31CB,MND-BFB288788C,Mizoram,Aizawl,B,Aizawl — Secondary Market Yard,37,50.7,6,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-978D402D37,LOC-F3D31B31CB,MND-AC04E2B32A,Mizoram,Aizawl,C,Aizawl — Regional Wholesale Market,43,58.3,14,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-928F2FF90B,LOC-3F33A9E537,MND-847674DAEC,Mizoram,Champhai,A,Champhai — Primary Local Mandi,20,38.0,7,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-2BC868429C,LOC-3F33A9E537,MND-A0A497FFFA,Mizoram,Champhai,B,Champhai — Secondary Market Yard,47,71.7,8,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-E2202DC533,LOC-3F33A9E537,MND-35E99273AE,Mizoram,Champhai,C,Champhai — Regional Wholesale Market,46,66.6,12,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-AF761EDD93,LOC-401586B6A5,MND-81DF03CFAE,Mizoram,Hnahthial,A,Hnahthial — Primary Local Mandi,76,97.6,7,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-93172655D8,LOC-401586B6A5,MND-90196C0399,Mizoram,Hnahthial,B,Hnahthial — Secondary Market Yard,18,30.8,14,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-71EFDB63BF,LOC-401586B6A5,MND-DFE6E6F210,Mizoram,Hnahthial,C,Hnahthial — Regional Wholesale Market,78,103.8,8,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-D8BFA9E2C7,LOC-53C8121A48,MND-E29DF70D03,Mizoram,Khawzawl,A,Khawzawl — Primary Local Mandi,13,35.3,12,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-E59C1D3E07,LOC-53C8121A48,MND-6A7EDBB568,Mizoram,Khawzawl,B,Khawzawl — Secondary Market Yard,26,45.6,8,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-FF84B7740D,LOC-53C8121A48,MND-EC95E8D634,Mizoram,Khawzawl,C,Khawzawl — Regional Wholesale Market,18,27.8,5,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-78BA9CF3D9,LOC-241F0C85D6,MND-C25FF05A66,Mizoram,Kolasib,A,Kolasib — Primary Local Mandi,21,45.1,13,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-1B988F42F3,LOC-241F0C85D6,MND-77935E9D2C,Mizoram,Kolasib,B,Kolasib — Secondary Market Yard,31,54.1,14,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-893A82A3D5,LOC-241F0C85D6,MND-20DFF3B660,Mizoram,Kolasib,C,Kolasib — Regional Wholesale Market,14,35.4,7,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-07E63037CD,LOC-EACD74F516,MND-E249F6C59A,Mizoram,Lawngtlai,A,Lawngtlai — Primary Local Mandi,78,96.8,8,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B71B7F4CF7,LOC-EACD74F516,MND-7EBD051C5D,Mizoram,Lawngtlai,B,Lawngtlai — Secondary Market Yard,7,24.7,5,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-52A948642C,LOC-EACD74F516,MND-05E34EA4CB,Mizoram,Lawngtlai,C,Lawngtlai — Regional Wholesale Market,40,61.0,9,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-CDBA625D16,LOC-B3F0AAAFD6,MND-AB80898719,Mizoram,Lunglei,A,Lunglei — Primary Local Mandi,33,56.3,7,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-2E66A987AE,LOC-B3F0AAAFD6,MND-C92BA1E90D,Mizoram,Lunglei,B,Lunglei — Secondary Market Yard,25,40.5,13,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F0CB5F166A,LOC-B3F0AAAFD6,MND-0E71619779,Mizoram,Lunglei,C,Lunglei — Regional Wholesale Market,33,43.3,11,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F4AEC64E14,LOC-A45E72D9BF,MND-5FB468CCA4,Mizoram,Mamit,A,Mamit — Primary Local Mandi,32,42.2,5,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-DA62A2204B,LOC-A45E72D9BF,MND-4D78FA1D43,Mizoram,Mamit,B,Mamit — Secondary Market Yard,49,66.9,13,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-8069115E27,LOC-A45E72D9BF,MND-68D799CD1E,Mizoram,Mamit,C,Mamit — Regional Wholesale Market,13,32.3,9,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-395EA7D3A4,LOC-71BD5D20DA,MND-6CCE900355,Mizoram,Saitual,A,Saitual — Primary Local Mandi,57,74.7,13,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-41EC8EAA22,LOC-71BD5D20DA,MND-7AFC83C39F,Mizoram,Saitual,B,Saitual — Secondary Market Yard,14,29.4,8,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-7B509F7109,LOC-71BD5D20DA,MND-A8642D1F25,Mizoram,Saitual,C,Saitual — Regional Wholesale Market,68,90.8,8,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F60C7DC882,LOC-BE071F83B0,MND-7568F69B0F,Mizoram,Serchhip,A,Serchhip — Primary Local Mandi,68,83.8,8,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-7D328F3E33,LOC-BE071F83B0,MND-199727A3F4,Mizoram,Serchhip,B,Serchhip — Secondary Market Yard,24,44.4,7,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-EBA0DBB114,LOC-BE071F83B0,MND-DD429111D7,Mizoram,Serchhip,C,Serchhip — Regional Wholesale Market,15,28.5,12,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-361B509C1A,LOC-F9A3108485,MND-20CEA6BFFB,Mizoram,Siaha,A,Siaha — Primary Local Mandi,54,73.4,8,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-6D36BEF774,LOC-F9A3108485,MND-3D1E99E2B9,Mizoram,Siaha,B,Siaha — Secondary Market Yard,40,66.0,8,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-19F88D787F,LOC-F9A3108485,MND-05080DCC73,Mizoram,Siaha,C,Siaha — Regional Wholesale Market,71,87.1,9,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-543D959C65,LOC-C331F606CA,MND-296797EF24,Nagaland,Chumoukedima,A,Chumoukedima — Primary Local Mandi,6,18,10,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-C2451112A6,LOC-C331F606CA,MND-880128E770,Nagaland,Chumoukedima,B,Chumoukedima — Secondary Market Yard,13,22.3,12,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-8EBDE6B624,LOC-C331F606CA,MND-81AD4308DE,Nagaland,Chumoukedima,C,Chumoukedima — Regional Wholesale Market,72,92.2,9,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BC9144180F,LOC-DC89EDA3A5,MND-5A6DF6FEED,Nagaland,Dimapur,A,Dimapur — Primary Local Mandi,8,18,9,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BD5AE0FB45,LOC-DC89EDA3A5,MND-1129F503CD,Nagaland,Dimapur,B,Dimapur — Secondary Market Yard,77,93.7,12,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-8DCF42B278,LOC-DC89EDA3A5,MND-75BC59CB48,Nagaland,Dimapur,C,Dimapur — Regional Wholesale Market,78,96.8,12,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3515020A6E,LOC-B83B3C3395,MND-E7D9093D62,Nagaland,Kiphire,A,Kiphire — Primary Local Mandi,64,87.4,6,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-61C37C0010,LOC-B83B3C3395,MND-87A1FB2F1A,Nagaland,Kiphire,B,Kiphire — Secondary Market Yard,44,59.4,5,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-D42CB5FC10,LOC-B83B3C3395,MND-C251685721,Nagaland,Kiphire,C,Kiphire — Regional Wholesale Market,46,58.6,10,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-17EE822E72,LOC-A54FAAD529,MND-746B132940,Nagaland,Kohima,A,Kohima — Primary Local Mandi,13,20.3,8,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-1165238445,LOC-A54FAAD529,MND-A37E9C3B2C,Nagaland,Kohima,B,Kohima — Secondary Market Yard,28,39.8,5,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-9559F945E3,LOC-A54FAAD529,MND-0101DD156B,Nagaland,Kohima,C,Kohima — Regional Wholesale Market,70,99.0,8,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-EC85480949,LOC-E6814A66E7,MND-A4C0261C74,Nagaland,Longleng,A,Longleng — Primary Local Mandi,24,36.4,9,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-29B4806DB1,LOC-E6814A66E7,MND-D8C5A084CF,Nagaland,Longleng,B,Longleng — Secondary Market Yard,13,34.3,7,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-48F2F37D52,LOC-E6814A66E7,MND-E8DDBDD8FB,Nagaland,Longleng,C,Longleng — Regional Wholesale Market,58,73.8,6,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-D515947188,LOC-9575906BDE,MND-06AF2F78C4,Nagaland,Meluri,A,Meluri — Primary Local Mandi,59,78.9,7,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-53F98ABEE3,LOC-9575906BDE,MND-BF52123EE9,Nagaland,Meluri,B,Meluri — Secondary Market Yard,44,64.4,7,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0B9080F897,LOC-9575906BDE,MND-BFB61A8283,Nagaland,Meluri,C,Meluri — Regional Wholesale Market,42,56.2,11,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-CED5893754,LOC-B428091F2A,MND-140EEC6351,Nagaland,Mokokchung,A,Mokokchung — Primary Local Mandi,24,34.4,9,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-6A433D21A0,LOC-B428091F2A,MND-A39F347201,Nagaland,Mokokchung,B,Mokokchung — Secondary Market Yard,25,34.5,13,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-A2D6DBB12B,LOC-B428091F2A,MND-ABDC0D6EBA,Nagaland,Mokokchung,C,Mokokchung — Regional Wholesale Market,33,47.3,14,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BB107978AD,LOC-5C132FB11B,MND-F83281F3E3,Nagaland,Mon,A,Mon — Primary Local Mandi,75,92.5,10,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0B9432214D,LOC-5C132FB11B,MND-DB7D5A0975,Nagaland,Mon,B,Mon — Secondary Market Yard,77,92.7,6,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-6FF2B3B6B5,LOC-5C132FB11B,MND-BEB36E626A,Nagaland,Mon,C,Mon — Regional Wholesale Market,51,72.1,11,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-CA0386FD90,LOC-4F8DC3454F,MND-77E18F72AE,Nagaland,Niuland,A,Niuland — Primary Local Mandi,33,52.3,6,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-64D55AD145,LOC-4F8DC3454F,MND-19BA7C783E,Nagaland,Niuland,B,Niuland — Secondary Market Yard,6,18,6,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-10FA3A68D7,LOC-4F8DC3454F,MND-38E89A2183,Nagaland,Niuland,C,Niuland — Regional Wholesale Market,44,60.4,5,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-5B7B3A058E,LOC-3C440C4014,MND-3B7D10CA1E,Nagaland,Noklak,A,Noklak — Primary Local Mandi,32,46.2,8,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-38F59D395B,LOC-3C440C4014,MND-DCA92CC0F5,Nagaland,Noklak,B,Noklak — Secondary Market Yard,30,40.0,7,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-7B2F8BB4A3,LOC-3C440C4014,MND-400EA7F744,Nagaland,Noklak,C,Noklak — Regional Wholesale Market,46,64.6,11,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-09DE604B71,LOC-82B58A5146,MND-EDC216DEC9,Nagaland,Peren,A,Peren — Primary Local Mandi,29,43.9,11,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-E640C909BC,LOC-82B58A5146,MND-F0974D8930,Nagaland,Peren,B,Peren — Secondary Market Yard,79,106.9,8,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-345817DB96,LOC-82B58A5146,MND-C4B604D7AB,Nagaland,Peren,C,Peren — Regional Wholesale Market,16,26.6,10,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-703DBC1ADF,LOC-A79826691A,MND-079EFF2408,Nagaland,Phek,A,Phek — Primary Local Mandi,41,58.1,14,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-4EA3534DC8,LOC-A79826691A,MND-711E536168,Nagaland,Phek,B,Phek — Secondary Market Yard,69,84.9,6,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0714076914,LOC-A79826691A,MND-35E11177A1,Nagaland,Phek,C,Phek — Regional Wholesale Market,14,31.4,13,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-57FBDA18D6,LOC-63314CB8A6,MND-294F35ACD9,Nagaland,Shamator,A,Shamator — Primary Local Mandi,15,34.5,11,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-08EAEE8314,LOC-63314CB8A6,MND-4AE00B0EE6,Nagaland,Shamator,B,Shamator — Secondary Market Yard,18,40.8,11,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-2DF2846F47,LOC-63314CB8A6,MND-D212792800,Nagaland,Shamator,C,Shamator — Regional Wholesale Market,55,71.5,9,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-DED93B0A93,LOC-842A198B0B,MND-76ED36DF5A,Nagaland,Tseminyu,A,Tseminyu — Primary Local Mandi,63,76.3,6,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-755C799A99,LOC-842A198B0B,MND-5FEE7D0F8F,Nagaland,Tseminyu,B,Tseminyu — Secondary Market Yard,43,65.3,14,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BF062EE0E4,LOC-842A198B0B,MND-645667B6D7,Nagaland,Tseminyu,C,Tseminyu — Regional Wholesale Market,42,54.2,11,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-8DAAF32008,LOC-407FE46FEC,MND-BCFCDB0B12,Nagaland,Tuensang,A,Tuensang — Primary Local Mandi,66,81.6,9,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-1133CFEF7D,LOC-407FE46FEC,MND-CDB0B89381,Nagaland,Tuensang,B,Tuensang — Secondary Market Yard,46,70.6,7,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-A690DD298C,LOC-407FE46FEC,MND-7426D0A2E6,Nagaland,Tuensang,C,Tuensang — Regional Wholesale Market,11,28.1,10,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3AA3D46F5D,LOC-874A39E13B,MND-19394547C5,Nagaland,Wokha,A,Wokha — Primary Local Mandi,32,52.2,13,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-CBC83B9478,LOC-874A39E13B,MND-48EF72C3BB,Nagaland,Wokha,B,Wokha — Secondary Market Yard,31,54.1,12,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-C8E1191CD8,LOC-874A39E13B,MND-D5DE21F282,Nagaland,Wokha,C,Wokha — Regional Wholesale Market,64,87.4,10,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0427DFA69A,LOC-35E4521AF6,MND-A808257161,Nagaland,Zunheboto,A,Zunheboto — Primary Local Mandi,35,50.5,8,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-6E6CB06008,LOC-35E4521AF6,MND-3F79E48ED9,Nagaland,Zunheboto,B,Zunheboto — Secondary Market Yard,72,95.2,6,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-058094E3CA,LOC-35E4521AF6,MND-22BA655F13,Nagaland,Zunheboto,C,Zunheboto — Regional Wholesale Market,48,61.8,12,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-79A0D4DAA2,LOC-A1C0E42AFC,MND-D5E5D1CF9B,Odisha,Angul,A,Angul — Primary Local Mandi,72,100.2,6,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0CB82B3B1F,LOC-A1C0E42AFC,MND-3ED2689C4B,Odisha,Angul,B,Angul — Secondary Market Yard,43,62.3,13,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-A9A1891489,LOC-A1C0E42AFC,MND-BDBA98BA41,Odisha,Angul,C,Angul — Regional Wholesale Market,78,94.8,14,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-A6E8B8C0E2,LOC-1E8B046350,MND-4CFF1E7D14,Odisha,Balangir,A,Balangir — Primary Local Mandi,29,48.9,11,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-459259C658,LOC-1E8B046350,MND-065596CE4B,Odisha,Balangir,B,Balangir — Secondary Market Yard,30,45.0,8,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3B07670EAC,LOC-1E8B046350,MND-A1C5EB30C7,Odisha,Balangir,C,Balangir — Regional Wholesale Market,76,90.6,6,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-663F29971D,LOC-763AF73B12,MND-9C4449DE07,Odisha,Balasore,A,Balasore — Primary Local Mandi,61,82.1,8,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-4A022ECBCA,LOC-763AF73B12,MND-7FBD05C976,Odisha,Balasore,B,Balasore — Secondary Market Yard,65,86.5,12,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-133550AD46,LOC-763AF73B12,MND-13FB6AFC11,Odisha,Balasore,C,Balasore — Regional Wholesale Market,7,18,10,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
