lane_id,origin_location_id,origin_state,origin_district,destination_state,destination_city,destination_district,road_distance_km,freight_inr_per_quintal,fixed_lane_charge_inr,loading_inr_per_quintal,handling_inr_per_quintal,insurance_inr_per_quintal,expected_transit_days,mode,lane_type,use_case,effective_date,data_status
BLN-383DF1193A,LOC-4E58E1BC59,Jharkhand,Dumka,Bihar,Patna,Patna,915,553.8,905,6,12,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F76F53A316,LOC-4E58E1BC59,Jharkhand,Dumka,Chandigarh,Chandigarh,Chandigarh,741,449.32,1218,11,13,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FA7679D5BA,LOC-4E58E1BC59,Jharkhand,Dumka,Chhattisgarh,Raipur,Raipur,827,509.04,631,7,14,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-10AE5749F3,LOC-4E58E1BC59,Jharkhand,Dumka,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,653,404.56,944,12,15,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0A5C767D3E,LOC-4E58E1BC59,Jharkhand,Dumka,Delhi,Delhi,New Delhi,739,435.28,1257,8,16,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5C9A484F03,LOC-4E58E1BC59,Jharkhand,Dumka,Goa,Panaji,North Goa,565,359.8,670,13,17,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1500DC9EFC,LOC-4E58E1BC59,Jharkhand,Dumka,Gujarat,Ahmedabad,Ahmedabad,651,390.52,983,9,18,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4115B804EA,LOC-4E58E1BC59,Jharkhand,Dumka,Haryana,Gurugram,Gurugram,477,315.04,1296,14,19,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-03D79178C5,LOC-4E58E1BC59,Jharkhand,Dumka,Himachal Pradesh,Shimla,Shimla,303,210.56,709,10,20,0.35,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-663DA9B6CE,LOC-4E58E1BC59,Jharkhand,Dumka,Jammu and Kashmir,Jammu,Jammu,389,270.28,1022,6,8,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8885ACC0EF,LOC-4E58E1BC59,Jharkhand,Dumka,Jharkhand,Ranchi,Ranchi,145,129.4,435,11,9,0.25,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-84B4CB76ED,LOC-4E58E1BC59,Jharkhand,Dumka,Karnataka,Bengaluru,Bengaluru Urban,411,282.72,748,7,10,0.4,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5E9DAC656C,LOC-4E58E1BC59,Jharkhand,Dumka,Kerala,Kochi,Ernakulam,347,235.44,1061,12,11,0.55,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1433A744DC,LOC-4E58E1BC59,Jharkhand,Dumka,Ladakh,Leh,Leh Ladakh,543,352.36,474,8,12,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6D2A2F71E1,LOC-4E58E1BC59,Jharkhand,Dumka,Lakshadweep,Kavaratti,Lakshadweep District,479,305.08,787,13,13,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B9B69EA86C,LOC-4E58E1BC59,Jharkhand,Dumka,Madhya Pradesh,Indore,Indore,675,422.0,1100,9,14,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-25CCB2F42A,LOC-4E58E1BC59,Jharkhand,Dumka,Maharashtra,Mumbai,Mumbai,611,374.72,513,14,15,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-AA546DB59A,LOC-4E58E1BC59,Jharkhand,Dumka,Manipur,Imphal,Imphal West,807,491.64,826,10,16,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-56616069AE,LOC-4E58E1BC59,Jharkhand,Dumka,Meghalaya,Shillong,East Khasi Hills,743,444.36,1139,6,17,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4FEB72A467,LOC-4E58E1BC59,Jharkhand,Dumka,Mizoram,Aizawl,Aizawl,679,426.08,552,11,18,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-05CC501F89,LOC-4E58E1BC59,Jharkhand,Dumka,Nagaland,Dimapur,Dimapur,875,514.0,865,7,19,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-26F2AEF99A,LOC-4E58E1BC59,Jharkhand,Dumka,Odisha,Bhubaneswar,Khordha,811,495.72,1178,12,20,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EF1091D2CB,LOC-4E58E1BC59,Jharkhand,Dumka,Puducherry,Puducherry,Puducherry,1007,583.64,591,8,8,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-84D44DD268,LOC-4E58E1BC59,Jharkhand,Dumka,Punjab,Ludhiana,Ludhiana,943,565.36,904,13,9,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7020019061,LOC-4E58E1BC59,Jharkhand,Dumka,Rajasthan,Jaipur,Jaipur,1139,653.28,1217,9,10,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-55AEFA573E,LOC-4E58E1BC59,Jharkhand,Dumka,Sikkim,Gangtok,Gangtok,1075,635.0,630,14,11,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3E6090D94C,LOC-4E58E1BC59,Jharkhand,Dumka,Tamil Nadu,Chennai,Chennai,1271,722.92,943,10,12,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E7B1B79C51,LOC-4E58E1BC59,Jharkhand,Dumka,Telangana,Hyderabad,Hyderabad,1207,704.64,1256,6,13,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-73F90CD46D,LOC-4E58E1BC59,Jharkhand,Dumka,Tripura,Agartala,West Tripura,1403,792.56,669,11,14,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B40FFC1B63,LOC-4E58E1BC59,Jharkhand,Dumka,Uttar Pradesh,Lucknow,Lucknow,1339,774.28,982,7,15,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BCFA1BB05C,LOC-4E58E1BC59,Jharkhand,Dumka,Uttarakhand,Dehradun,Dehradun,1535,862.2,1295,12,16,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-AD56821A81,LOC-4E58E1BC59,Jharkhand,Dumka,West Bengal,Kolkata,Kolkata,1471,843.92,708,8,17,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-02E778B935,LOC-2C5394E89A,Jharkhand,East Singhbum,Andaman and Nicobar Islands,Port Blair,South Andamans,1104,651.08,572,14,11,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-31FC3D57CB,LOC-2C5394E89A,Jharkhand,East Singhbum,Andhra Pradesh,Vijayawada,NTR,930,546.6,885,10,12,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-36300D40D7,LOC-2C5394E89A,Jharkhand,East Singhbum,Arunachal Pradesh,Itanagar,Papum Pare,1016,606.32,1198,6,13,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-780BA5F55B,LOC-2C5394E89A,Jharkhand,East Singhbum,Assam,Guwahati,Kamrup Metro,842,501.84,611,11,14,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BCB1FDB69F,LOC-2C5394E89A,Jharkhand,East Singhbum,Bihar,Patna,Patna,928,561.56,924,7,15,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-838ABE3398,LOC-2C5394E89A,Jharkhand,East Singhbum,Chandigarh,Chandigarh,Chandigarh,754,457.08,1237,12,16,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-56A301DA84,LOC-2C5394E89A,Jharkhand,East Singhbum,Chhattisgarh,Raipur,Raipur,840,487.8,650,8,17,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-ADAFC26B2B,LOC-2C5394E89A,Jharkhand,East Singhbum,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,666,412.32,963,13,18,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3441E91383,LOC-2C5394E89A,Jharkhand,East Singhbum,Delhi,Delhi,New Delhi,752,443.04,1276,9,19,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6696EBAED1,LOC-2C5394E89A,Jharkhand,East Singhbum,Goa,Panaji,North Goa,578,367.56,689,14,20,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2DA679B0E7,LOC-2C5394E89A,Jharkhand,East Singhbum,Gujarat,Ahmedabad,Ahmedabad,404,263.08,1002,10,8,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D118728083,LOC-2C5394E89A,Jharkhand,East Singhbum,Haryana,Gurugram,Gurugram,490,322.8,415,6,9,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6B0078B50C,LOC-2C5394E89A,Jharkhand,East Singhbum,Himachal Pradesh,Shimla,Shimla,316,218.32,728,11,10,0.4,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-38594EB5AB,LOC-2C5394E89A,Jharkhand,East Singhbum,Jammu and Kashmir,Jammu,Jammu,402,278.04,1041,7,11,0.55,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FB2BFEC7E3,LOC-2C5394E89A,Jharkhand,East Singhbum,Jharkhand,Ranchi,Ranchi,162,139.24,454,12,12,0.3,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6C1E4A1A1D,LOC-2C5394E89A,Jharkhand,East Singhbum,Karnataka,Bengaluru,Bengaluru Urban,424,290.48,767,8,13,0.45,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-61CE99E3BA,LOC-2C5394E89A,Jharkhand,East Singhbum,Kerala,Kochi,Ernakulam,360,243.2,1080,13,14,0.2,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4225A51182,LOC-2C5394E89A,Jharkhand,East Singhbum,Ladakh,Leh,Leh Ladakh,556,360.12,493,9,15,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-02E5407DFA,LOC-2C5394E89A,Jharkhand,East Singhbum,Lakshadweep,Kavaratti,Lakshadweep District,492,312.84,806,14,16,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DFBD594466,LOC-2C5394E89A,Jharkhand,East Singhbum,Madhya Pradesh,Indore,Indore,688,429.76,1119,10,17,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-71E5C9CA8D,LOC-2C5394E89A,Jharkhand,East Singhbum,Maharashtra,Mumbai,Mumbai,624,382.48,532,6,18,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0932BF94C4,LOC-2C5394E89A,Jharkhand,East Singhbum,Manipur,Imphal,Imphal West,820,499.4,845,11,19,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3CA17634F7,LOC-2C5394E89A,Jharkhand,East Singhbum,Meghalaya,Shillong,East Khasi Hills,756,452.12,1158,7,20,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-74D8FC0818,LOC-2C5394E89A,Jharkhand,East Singhbum,Mizoram,Aizawl,Aizawl,692,433.84,571,12,8,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1555739766,LOC-2C5394E89A,Jharkhand,East Singhbum,Nagaland,Dimapur,Dimapur,888,521.76,884,8,9,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2938F93338,LOC-2C5394E89A,Jharkhand,East Singhbum,Odisha,Bhubaneswar,Khordha,824,503.48,1197,13,10,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BA5DFEE8EC,LOC-2C5394E89A,Jharkhand,East Singhbum,Puducherry,Puducherry,Puducherry,1020,591.4,610,9,11,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C0D48912EB,LOC-2C5394E89A,Jharkhand,East Singhbum,Punjab,Ludhiana,Ludhiana,956,573.12,923,14,12,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9B27873D06,LOC-2C5394E89A,Jharkhand,East Singhbum,Rajasthan,Jaipur,Jaipur,1152,661.04,1236,10,13,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D573FD670F,LOC-2C5394E89A,Jharkhand,East Singhbum,Sikkim,Gangtok,Gangtok,1088,642.76,649,6,14,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8CC844C666,LOC-2C5394E89A,Jharkhand,East Singhbum,Tamil Nadu,Chennai,Chennai,1284,730.68,962,11,15,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DBB4A3A9AD,LOC-2C5394E89A,Jharkhand,East Singhbum,Telangana,Hyderabad,Hyderabad,1220,712.4,1275,7,16,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-27E221950B,LOC-2C5394E89A,Jharkhand,East Singhbum,Tripura,Agartala,West Tripura,1416,800.32,688,12,17,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E603B38A25,LOC-2C5394E89A,Jharkhand,East Singhbum,Uttar Pradesh,Lucknow,Lucknow,1352,782.04,1001,8,18,0.35,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-442E6F4A5A,LOC-2C5394E89A,Jharkhand,East Singhbum,Uttarakhand,Dehradun,Dehradun,1288,734.76,414,13,19,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8AF89545EC,LOC-2C5394E89A,Jharkhand,East Singhbum,West Bengal,Kolkata,Kolkata,1484,822.68,727,9,20,0.25,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DA8A71A459,LOC-E37AA11EB1,Jharkhand,Garhwa,Andaman and Nicobar Islands,Port Blair,South Andamans,1117,658.84,591,6,14,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-47C1722DEF,LOC-E37AA11EB1,Jharkhand,Garhwa,Andhra Pradesh,Vijayawada,NTR,943,554.36,904,11,15,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-99CDB2DE92,LOC-E37AA11EB1,Jharkhand,Garhwa,Arunachal Pradesh,Itanagar,Papum Pare,1029,614.08,1217,7,16,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FD31499E79,LOC-E37AA11EB1,Jharkhand,Garhwa,Assam,Guwahati,Kamrup Metro,855,509.6,630,12,17,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-918BE6435C,LOC-E37AA11EB1,Jharkhand,Garhwa,Bihar,Patna,Patna,941,540.32,943,8,18,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-170C7E8789,LOC-E37AA11EB1,Jharkhand,Garhwa,Chandigarh,Chandigarh,Chandigarh,767,464.84,1256,13,19,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-AEC6B2A855,LOC-E37AA11EB1,Jharkhand,Garhwa,Chhattisgarh,Raipur,Raipur,853,495.56,669,9,20,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9C0278C76B,LOC-E37AA11EB1,Jharkhand,Garhwa,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,679,420.08,982,14,8,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6AA649738D,LOC-E37AA11EB1,Jharkhand,Garhwa,Delhi,Delhi,New Delhi,765,450.8,1295,10,9,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C383238A9B,LOC-E37AA11EB1,Jharkhand,Garhwa,Goa,Panaji,North Goa,591,375.32,708,6,10,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-43A7FA72DA,LOC-E37AA11EB1,Jharkhand,Garhwa,Gujarat,Ahmedabad,Ahmedabad,417,270.84,1021,11,11,0.55,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5054162D03,LOC-E37AA11EB1,Jharkhand,Garhwa,Haryana,Gurugram,Gurugram,503,330.56,434,7,12,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E9D897D355,LOC-E37AA11EB1,Jharkhand,Garhwa,Himachal Pradesh,Shimla,Shimla,329,226.08,747,12,13,0.45,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3D9DB1BC34,LOC-E37AA11EB1,Jharkhand,Garhwa,Jammu and Kashmir,Jammu,Jammu,415,285.8,1060,8,14,0.2,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8FF0F20810,LOC-E37AA11EB1,Jharkhand,Garhwa,Jharkhand,Ranchi,Ranchi,179,149.08,473,13,15,0.35,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8369EE557F,LOC-E37AA11EB1,Jharkhand,Garhwa,Karnataka,Bengaluru,Bengaluru Urban,437,298.24,786,9,16,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-57CC7759DC,LOC-E37AA11EB1,Jharkhand,Garhwa,Kerala,Kochi,Ernakulam,373,250.96,1099,14,17,0.25,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-95157B1530,LOC-E37AA11EB1,Jharkhand,Garhwa,Ladakh,Leh,Leh Ladakh,569,367.88,512,10,18,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-CF10303417,LOC-E37AA11EB1,Jharkhand,Garhwa,Lakshadweep,Kavaratti,Lakshadweep District,505,320.6,825,6,19,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-77EC5F3B10,LOC-E37AA11EB1,Jharkhand,Garhwa,Madhya Pradesh,Indore,Indore,701,437.52,1138,11,20,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-CEF301A543,LOC-E37AA11EB1,Jharkhand,Garhwa,Maharashtra,Mumbai,Mumbai,637,390.24,551,7,8,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-357D759634,LOC-E37AA11EB1,Jharkhand,Garhwa,Manipur,Imphal,Imphal West,573,371.96,864,12,9,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7EDFB3BE5C,LOC-E37AA11EB1,Jharkhand,Garhwa,Meghalaya,Shillong,East Khasi Hills,769,459.88,1177,8,10,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5690F92F65,LOC-E37AA11EB1,Jharkhand,Garhwa,Mizoram,Aizawl,Aizawl,705,441.6,590,13,11,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DDBF20E9D3,LOC-E37AA11EB1,Jharkhand,Garhwa,Nagaland,Dimapur,Dimapur,901,529.52,903,9,12,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4B5995D599,LOC-E37AA11EB1,Jharkhand,Garhwa,Odisha,Bhubaneswar,Khordha,837,511.24,1216,14,13,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-920EB4C459,LOC-E37AA11EB1,Jharkhand,Garhwa,Puducherry,Puducherry,Puducherry,1033,599.16,629,10,14,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-347EB0ED5E,LOC-E37AA11EB1,Jharkhand,Garhwa,Punjab,Ludhiana,Ludhiana,969,580.88,942,6,15,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B019335F79,LOC-E37AA11EB1,Jharkhand,Garhwa,Rajasthan,Jaipur,Jaipur,1165,668.8,1255,11,16,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5283739EA8,LOC-E37AA11EB1,Jharkhand,Garhwa,Sikkim,Gangtok,Gangtok,1101,650.52,668,7,17,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-11031C0B81,LOC-E37AA11EB1,Jharkhand,Garhwa,Tamil Nadu,Chennai,Chennai,1297,738.44,981,12,18,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E4D7613412,LOC-E37AA11EB1,Jharkhand,Garhwa,Telangana,Hyderabad,Hyderabad,1233,720.16,1294,8,19,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D9B38E8465,LOC-E37AA11EB1,Jharkhand,Garhwa,Tripura,Agartala,West Tripura,1429,808.08,707,13,20,0.25,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-09C5731819,LOC-E37AA11EB1,Jharkhand,Garhwa,Uttar Pradesh,Lucknow,Lucknow,1365,760.8,1020,9,8,0.4,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D2880CC2F1,LOC-E37AA11EB1,Jharkhand,Garhwa,Uttarakhand,Dehradun,Dehradun,1301,742.52,433,14,9,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A7DCD4045E,LOC-E37AA11EB1,Jharkhand,Garhwa,West Bengal,Kolkata,Kolkata,1497,830.44,746,10,10,0.3,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F77B83C600,LOC-349E400756,Jharkhand,Giridih,Andaman and Nicobar Islands,Port Blair,South Andamans,1130,666.6,610,7,17,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
